ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-01,29,22044,464,Employed,Associate,3,14648,36,Married,0,Rent,856,0.15036736384048802,5,1,0.2791679512321876,0,Debt Consolidation,0,22,9,1628,747,105707,9166,1837.0,0.9110706659013861,6,96541,0.267648,0.232684964363037,569.071898067198,0.7757604235531835,0,52.0
2018-01-02,48,38196,544,Employed,High School,28,12421,48,Single,3,Rent,923,0.18719878978262325,2,0,0.05997413282661423,0,Debt Consolidation,0,26,21,3149,461,87947,2163,3183.0,0.7193559872798293,5,85784,0.235421,0.23187886683200634,399.3910402403082,0.4154543010494214,0,48.0
2018-01-03,33,101963,611,Employed,Bachelor,12,22046,48,Married,3,Rent,276,0.12899256987469143,0,1,0.24079616115303693,0,Home,0,29,8,2003,1028,207754,67194,8496.916666666666,0.5336104079985324,2,140560,0.211546,0.2170820134931901,691.0952592592712,0.11381719948521772,1,35.2
2018-01-04,32,49660,603,Employed,High School,10,35568,60,Married,1,Mortgage,488,0.09593535943603945,1,1,0.10625512944406464,0,Auto,0,25,4,1051,180,38221,11993,4138.333333333333,0.42341974471084914,3,26228,0.239068,0.24480265031940418,1033.1580974320545,0.3675774701809234,0,50.0
2018-01-05,28,73088,574,Employed,High School,8,12339,60,Married,0,Mortgage,135,0.4523295285636615,6,1,0.4242524588226181,0,Auto,0,29,4,3806,1579,10080,9828,6090.666666666667,0.9500712735177754,4,3288,0.23033900000000002,0.1958983561776202,324.0983887315946,0.07537736242309455,1,48.0
2018-01-06,53,82316,611,Employed,Associate,28,30544,96,Single,2,Rent,340,0.5110759151263509,1,0,0.21336037281149037,0,Debt Consolidation,0,27,4,325,4395,100285,20404,6859.666666666667,0.7077813530800686,3,79881,0.260044,0.2862401855577834,813.1745256847258,0.16810941139288482,0,50.0
2018-01-07,51,59049,590,Employed,Bachelor,29,15304,48,Divorced,0,Mortgage,576,0.11827570779424551,6,1,0.11781990079357449,0,Education,0,25,9,7599,1295,377927,59164,4920.75,0.7316874142378105,9,318763,0.21530400000000002,0.19000031853321542,457.5916663892345,0.21004758754036162,1,35.2
2018-01-08,53,33832,564,Employed,Associate,34,27407,24,Single,1,Mortgage,357,0.38246223403987545,2,3,0.25863507095402016,0,Home,0,20,6,3129,1921,45636,23260,2819.3333333333335,0.9386402133135164,6,22376,0.220407,0.21930463959797916,1420.8836336099723,0.6306042682466205,0,55.0
2018-01-09,35,15000,444,Unemployed,Associate,11,27235,48,Single,1,Other,564,0.16840444165345214,4,0,0.20109687704430093,0,Home,0,22,22,1345,500,27370,36714,1250.0,0.9120218153281864,3,7633,0.300235,0.318469479636353,1010.0943799399115,1.2592755039519292,0,56.0
2018-01-10,52,24506,497,Employed,High School,32,58931,24,Single,1,Own,308,0.44655542388673164,4,2,0.431027803653283,0,Education,0,20,1,1925,381,25322,8781,2042.1666666666667,0.9176571474485394,6,16541,0.285431,0.28981435099254266,3264.179636749977,1.7492106276421986,0,63.0
2018-01-11,51,107505,622,Self-Employed,Master,30,10735,48,Single,2,Rent,250,0.5627182645866456,4,2,0.2052338095022895,0,Auto,0,18,13,5369,2683,18290,26303,8958.75,0.9870585104764332,9,5559,0.19473500000000002,0.20954177320048942,332.15221348855135,0.0649814107424084,1,41.6
2018-01-12,21,25691,605,Employed,High School,0,29750,36,Divorced,1,Own,248,0.10705089332692774,3,1,0.1957797056655778,0,Home,0,27,5,6798,437,23698,40217,2140.9166666666665,0.7923219602843409,6,9496,0.21225,0.2547,1190.2625357855238,0.671797533355116,0,50.0
2018-01-13,56,47064,573,Employed,Master,34,11267,60,Single,2,Rent,336,0.44002824072476465,2,1,0.2882486999617464,0,Debt Consolidation,0,24,16,23354,2546,64099,79170,3922.0,0.8802730528767637,4,8872,0.229767,0.257541817562064,335.7015493615211,0.17126505593103547,0,54.0
2018-01-14,27,61164,580,Self-Employed,Bachelor,0,20492,60,Single,0,Mortgage,303,0.19438639957601847,3,0,0.27269611499971097,0,Other,0,34,8,5152,1985,7137,63868,5097.0,0.978664877954559,6,5864,0.23549200000000003,0.1965613680413553,538.9993671378046,0.16519508870665187,0,55.0
2018-01-15,37,25092,534,Employed,Bachelor,15,11242,60,Married,3,Rent,616,0.32334359701823306,2,0,0.263583713618791,0,Education,0,23,24,4054,138,78997,45417,2091.0,0.9310611015503234,6,33580,0.24924200000000002,0.24011999329222136,323.487775646956,0.4493007057135131,0,54.0
2018-01-16,39,97786,581,Employed,Bachelor,17,25511,48,Single,2,Rent,185,0.2370357086795271,4,0,0.12438520873381546,1,Debt Consolidation,0,21,8,5407,1230,63291,118805,8148.833333333333,0.8543935156874809,3,2251,0.23001100000000002,0.2206089512135542,804.595173491327,0.12144010473785537,0,62.0
2018-01-17,45,37127,558,Employed,Associate,22,16391,36,Divorced,2,Other,454,0.14971872311824128,2,2,0.3577601442314841,0,Debt Consolidation,1,26,3,1130,60,94459,11517,3093.9166666666665,0.8891438406863518,8,82942,0.22239099999999998,0.22434552063540875,629.6705335790748,0.350258475043739,0,61.0
2018-01-18,49,51755,607,Employed,Bachelor,28,29708,96,Married,0,Mortgage,1138,0.02057668718405627,4,0,0.3698457359794273,0,Education,0,32,16,1150,3810,38867,8255,4312.916666666667,0.8111716459919953,3,30612,0.261208,0.30829382148488327,836.4928836391085,0.4578091895211922,0,50.0
2018-01-19,42,38029,564,Employed,Bachelor,19,15578,108,Married,1,Own,854,0.13596546522234684,1,2,0.09978057931075353,0,Education,0,22,24,4931,295,700682,33720,3169.0833333333335,0.5993238129558234,3,666962,0.278578,0.22286240000000002,335.26234738697065,0.37527014038348755,1,33.6
2018-01-20,22,28145,503,Employed,Associate,3,12870,24,Married,2,Other,409,0.2920254774287107,2,2,0.40659379676469587,0,Home,0,21,4,784,6176,23467,5144,2345.4166666666665,0.6140119999152879,7,18323,0.23636999999999997,0.23160139391274376,675.0681112573891,0.4622070469031327,0,61.0
2018-01-21,42,35020,609,Employed,High School,19,7564,48,Single,1,Mortgage,680,0.3659036107899847,3,0,0.471840426716239,0,Auto,0,23,22,2585,718,28267,33228,2918.3333333333335,0.7243203330630459,5,4174,0.198064,0.21035865725230773,234.37045757884135,0.3133194029396372,0,54.0
