ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-01,36,51056,557,Employed,High School,17,16106,36,Divorced,1,Own,667,0.12448265485737697,0,1,0.20358306611739388,0,Debt Consolidation,0,19,15,7241,8627,54476,6659,4254.666666666667,0.9583440351870498,3,47817,0.222606,0.21172737416690732,608.2240124633971,0.29972360054764896,0,51.0
2018-01-02,18,135301,533,Employed,Master,0,13732,60,Single,0,Mortgage,280,0.6222799667670792,1,1,0.2317272909043468,0,Education,0,25,15,2857,4729,20621,33010,11275.083333333334,0.8863238677459346,4,4284,0.252232,0.3026784,446.53863760972376,0.06443754038267777,1,41.6
2018-01-03,32,38238,551,Self-Employed,Bachelor,11,42929,60,Single,0,Rent,146,0.29797824299296416,3,3,0.029199462835922948,0,Auto,0,31,21,7053,1046,43759,21579,3186.5,0.727475447844221,4,22180,0.272429,0.2531979806476939,1268.0842444007772,0.44377349581069425,0,54.0
2018-01-04,57,63341,591,Unemployed,Bachelor,33,30160,36,Single,2,Rent,391,0.1394866132529597,3,0,0.26439310919213077,1,Debt Consolidation,1,26,13,3726,2581,25508,35481,5278.416666666667,0.8641003579423009,5,9769,0.21966,0.21755492171394056,1148.0125911794892,0.29156709073355125,0,72.0
2018-01-05,39,35712,545,Employed,Associate,18,16527,48,Single,5,Rent,700,0.2769054903183458,3,0,0.4619899089357601,0,Education,0,24,27,533,219,102797,18054,2976.0,0.7519212361813439,4,84743,0.23902700000000002,0.23236948492885512,531.8625212890549,0.41393229882024696,0,55.0
2018-01-06,52,27556,603,Employed,Bachelor,32,19814,72,Married,0,Own,221,0.5544376598095013,3,0,0.2755210194150084,1,Education,0,22,8,27183,528,27837,15207,2296.3333333333335,0.8506427683375687,5,12630,0.233314,0.1991954185445,473.6776653998753,0.3025160395122116,0,65.0
2018-01-07,59,16800,620,Employed,Bachelor,33,43327,36,Divorced,3,Mortgage,309,0.1387233387707504,7,2,0.08078849920471808,0,Home,0,27,18,1859,450,58107,5496,1400.0,0.8264799038193656,5,52611,0.21832700000000002,0.2026574636528527,1616.0592591631457,1.3750423279736754,0,46.0
2018-01-08,48,46280,609,Employed,High School,26,26859,48,Single,0,Rent,209,0.2629702353936631,2,1,0.20478088813872744,0,Other,0,27,25,9387,265,101855,14604,3856.6666666666665,0.569764173793719,10,87251,0.217359,0.20801076800523563,828.8365432326859,0.269101955894387,0,48.0
2018-01-09,51,150007,552,Employed,Master,31,24940,60,Divorced,3,Own,225,0.48908408611463244,4,2,0.18019664271482502,0,Debt Consolidation,0,18,24,2352,1109,98694,20873,12500.583333333334,0.9138826574793276,6,77821,0.25394,0.2581972259894608,744.055851505054,0.07752085048071522,1,37.6
2018-01-10,45,97754,506,Employed,Associate,23,15844,12,Single,0,Mortgage,317,0.5227835923312258,4,2,0.1361314584599074,0,Other,0,24,17,328,4454,379390,4060,8146.166666666667,0.8786844896890088,7,375330,0.227844,0.23971868820786577,1497.9865595511533,0.22280253201519978,1,35.2
2018-01-11,44,82869,482,Employed,High School,18,17901,96,Single,2,Own,359,0.33489580508994554,4,0,0.36647904556233935,0,Home,0,25,9,3235,1274,191170,40224,6905.75,0.7957027901969806,1,150946,0.311901,0.34690678322243546,553.3768663664242,0.1321184326635665,0,50.0
2018-01-12,26,110088,631,Self-Employed,Doctorate,1,11667,24,Single,1,Other,311,0.39292862330411693,1,0,0.49910810688688784,0,Debt Consolidation,0,20,7,3198,222,100626,44978,9174.0,0.7255102588740906,7,55648,0.171167,0.18338389349065204,584.3738657294452,0.09759906973288045,1,43.2
2018-01-13,40,48846,550,Employed,High School,18,15633,48,Married,0,Mortgage,383,0.48654365984378595,4,1,0.061681693288628645,0,Other,0,32,8,5043,1317,110441,42177,4070.5,0.7926757842778908,6,68264,0.235633,0.23778961271267668,507.75605684481263,0.21883209847557122,0,51.0
2018-01-14,32,54597,532,Employed,Bachelor,11,12246,72,Married,2,Own,472,0.6228831692825081,2,0,0.2432336262722651,1,Other,0,19,21,1094,5323,77198,4962,4549.75,0.8182588192437517,1,72236,0.261246,0.2507092603393297,330.4058378461666,0.17636262164869862,0,64.0
2018-01-15,31,98594,583,Employed,Bachelor,9,15478,36,Married,3,Mortgage,507,0.16264863103887447,3,0,0.3130856915291268,0,Debt Consolidation,0,25,3,3279,44,116319,9242,8216.166666666666,0.9672823734869104,6,107077,0.208978,0.212837502168656,585.392083846153,0.13295641728861632,1,40.800000000000004
2018-01-16,62,32601,621,Employed,High School,38,13913,60,Married,3,Mortgage,395,0.5375920689095307,0,2,0.3310928956099343,0,Home,0,28,2,623,8931,97313,4551,2716.75,0.7658099895005903,9,92762,0.20841300000000001,0.25009560000000003,408.4429438179055,0.29573679720913054,0,55.0
2018-01-17,43,45989,571,Employed,Bachelor,21,12123,48,Married,0,Mortgage,378,0.4410535738978029,2,1,0.2667129758569727,0,Debt Consolidation,1,24,14,1632,1111,18466,10068,3832.4166666666665,0.947408913100717,7,8398,0.22162300000000001,0.18828475057895935,361.3827759501694,0.19292859839096377,1,48.0
2018-01-18,52,47448,649,Employed,Bachelor,31,33475,72,Single,0,Mortgage,300,0.18843778880990486,6,0,0.131140224150616,0,Auto,0,31,28,882,10630,49425,10981,3954.0,0.8827979109338813,3,38444,0.223975,0.24434422491548496,890.1394760274945,0.3009963267646673,0,47.0
2018-01-19,62,78609,601,Employed,Associate,40,39238,60,Married,3,Rent,293,0.07751414331429737,4,1,0.42434763267623477,0,Debt Consolidation,0,30,27,1291,1869,74440,4160,6550.75,0.9655667032104451,3,70280,0.243738,0.21217672620645922,1066.3299281170605,0.20750752633165065,0,50.0
2018-01-20,21,18605,430,Self-Employed,High School,0,36857,72,Married,0,Mortgage,181,0.141431614163536,5,0,0.2684758204330752,0,Debt Consolidation,1,26,26,1319,330,378040,2974,1550.4166666666667,0.9173124279987215,1,375066,0.336857,0.3516902275724454,1234.4345391017694,0.9129381601301387,0,56.0
2018-01-21,42,18653,590,Unemployed,Associate,21,19279,60,Widowed,0,Mortgage,228,0.16705428870483455,3,0,0.21037909410414263,0,Auto,1,25,10,3281,211,499792,64208,1554.4166666666667,0.8562775252648849,4,435584,0.229279,0.23150621105720393,545.1537494642146,0.49739157205653645,0,56.0
2018-01-22,25,58533,539,Employed,Bachelor,1,18235,36,Single,0,Mortgage,318,0.6334078281555116,3,0,0.40585086566119927,1,Education,0,31,2,2518,1417,534774,9568,4877.75,0.7646946285927007,3,525206,0.233735,0.2519813690145055,726.9326771341946,0.2142243200521131,0,66.0
2018-01-23,30,31578,500,Employed,High School,9,33561,72,Divorced,0,Mortgage,320,0.16766441808272553,6,2,0.25542211437810264,0,Debt Consolidation,1,28,16,2874,3998,59695,2558,2631.5,0.8165193022153839,8,57137,0.29856099999999997,0.35827319999999996,1138.9618805525217,0.5544221472743764,0,56.0
