ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-01,32,35760,525,Employed,Bachelor,6,21174,24,Single,4,Rent,531,0.10659676261183264,2,0,0.33965977405006015,0,Home,0,29,25,8989,1001,197056,6516,2980.0,0.7033803242654515,3,190540,0.233674,0.2564588151120474,1136.961842287799,0.5597187390227514,0,50.0
2018-01-02,45,45952,558,Self-Employed,High School,22,13602,72,Married,5,Mortgage,217,0.4289343656193344,3,2,0.46963312793804307,0,Other,0,19,7,479,2553,28319,14682,3829.3333333333335,0.4906711935450844,4,13637,0.249602,0.29952239999999997,408.78610804551505,0.16341907417623128,0,62.0
2018-01-03,48,58843,625,Employed,Associate,24,27374,72,Single,4,Mortgage,410,0.43033689006670517,9,1,0.3457098876116212,0,Auto,0,20,7,4006,1092,153744,53362,4903.583333333333,0.8692946338724618,5,100382,0.22987400000000002,0.21190824335637765,674.7163699671534,0.22120891932100403,0,49.0
2018-01-04,41,90877,571,Employed,High School,21,39123,120,Divorced,4,Own,513,0.1871028518783503,1,0,0.18281019940444987,0,Debt Consolidation,0,31,27,1835,793,429335,47773,7573.083333333333,0.9131703523144826,6,381562,0.308623,0.32124790845845574,1093.2586692375125,0.21210101599799897,0,42.0
2018-01-05,30,60686,605,Employed,Bachelor,5,50094,60,Single,0,Own,576,0.41162642380910786,4,0,0.2908506307912457,0,Auto,0,23,5,6441,3827,23471,16093,5057.166666666667,0.8098462143734881,7,7378,0.252594,0.28177783752799634,1565.0949860061676,0.42337837115766414,0,52.0
2018-01-06,23,45938,555,Self-Employed,Master,0,38351,48,Married,2,Mortgage,190,0.18437010917055108,5,1,0.04076689875226331,0,Home,1,25,2,12698,4653,22421,16276,3828.1666666666665,0.8026403761585824,6,6145,0.255851,0.2926352959924663,1364.4871254092845,0.40606568646679037,0,63.0
2018-01-07,27,50161,529,Employed,High School,5,22343,36,Single,2,Mortgage,299,0.42384462298901737,2,1,0.08891908438729937,0,Education,1,30,24,1737,812,77759,8200,4180.083333333333,0.7563981381665674,3,69559,0.242843,0.22619642143652927,860.4681972015784,0.27737920628414386,0,55.0
2018-01-08,52,44675,602,Employed,High School,30,10872,60,Single,0,Own,483,0.21726519794375154,1,0,0.2719095821852545,0,Other,1,20,4,9977,3532,35214,28741,3722.9166666666665,0.8973226721894498,4,6473,0.214872,0.2230314682896157,302.1497002065456,0.21089639401183094,0,59.0
2018-01-09,21,22652,558,Employed,High School,0,9773,120,Single,2,Own,631,0.33721296875475937,0,0,0.3902140309839477,0,Debt Consolidation,0,25,29,4150,260,41821,6831,1887.6666666666667,0.881168951809987,2,34990,0.285773,0.2840078078437552,246.1657679512688,0.46468255409744064,0,56.0
2018-01-10,36,90011,609,Employed,Master,14,23035,48,Single,1,Rent,305,0.5077371168223136,6,1,0.07329347006960166,0,Debt Consolidation,0,20,3,1566,794,34316,2028,7500.916666666667,0.9099518880336109,7,32288,0.213535,0.23967329908791707,750.5673031048136,0.1407251073452996,0,50.0
2018-01-11,32,37149,595,Employed,High School,10,21722,120,Married,0,Own,637,0.6946542247221531,1,2,0.5010122069776859,0,Other,0,22,12,6667,3307,48785,242721,3095.75,0.8886820962978099,2,2648,0.27922199999999997,0.2711928182994499,526.9723369920334,0.3759904181513473,0,61.0
2018-01-12,51,82936,589,Employed,Associate,28,22972,108,Single,4,Own,1348,0.6109067265105455,5,0,0.3244259464037851,0,Debt Consolidation,0,21,20,1379,868,67257,14239,6911.333333333333,0.9224457175585757,3,53018,0.273472,0.28382441380669376,590.6349474408419,0.2805008605345098,0,53.0
2018-01-13,37,147001,527,Self-Employed,Master,12,34844,12,Divorced,2,Mortgage,406,0.6231819631109272,2,0,0.34614111856136254,0,Debt Consolidation,0,26,13,9401,339,108997,21453,12250.083333333334,0.6297493993698314,3,87544,0.236344,0.19645229263884656,3221.843409047222,0.29614846775577486,1,44.0
2018-01-14,50,36824,575,Employed,High School,30,21915,84,Married,0,Mortgage,909,0.1987146058208746,4,1,0.3226517435618564,0,Debt Consolidation,0,24,8,4088,1505,86191,13057,3068.6666666666665,0.780657377404446,8,73134,0.259415,0.272388461160448,586.4545878984585,0.48733041100319097,0,53.0
2018-01-15,41,28404,529,Employed,Master,16,22194,48,Single,1,Rent,597,0.30078383009962245,5,0,0.11591269949380836,0,Auto,0,14,7,4265,2828,996649,12048,2367.0,0.8762383510090327,4,984601,0.252694,0.23589158174616887,718.5335044568939,0.5557809482285144,1,36.0
2018-01-16,42,94541,589,Employed,Associate,20,36689,48,Married,0,Other,511,0.3507072112194928,2,3,0.39353842631660674,1,Home,0,31,10,5319,1039,60194,24625,7878.416666666667,0.8670011408831805,5,35569,0.237189,0.24378000638555572,1203.8086275345895,0.21765904243042777,0,65.0
2018-01-17,51,37789,559,Employed,High School,31,25901,72,Married,1,Mortgage,397,0.24407085025565872,4,1,0.39481785808529263,0,Debt Consolidation,0,25,16,4544,11413,735224,53772,3149.0833333333335,0.8059109753901669,5,681452,0.261401,0.23965305324404967,681.3458313648235,0.3424316593817746,1,37.6
2018-01-18,20,24898,506,Self-Employed,High School,0,36685,60,Single,1,Mortgage,1114,0.12550484101637716,0,0,0.6009295177533023,1,Auto,0,22,8,4167,3421,135547,59042,2074.8333333333335,0.9510594003882394,6,76505,0.28868499999999997,0.3016106068132497,1190.516120540259,1.110699391376139,0,73.0
2018-01-19,51,24103,594,Self-Employed,Associate,29,31694,60,Single,2,Own,477,0.12815044981585133,1,4,0.15061508572683685,0,Home,0,34,29,4236,546,49232,18478,2008.5833333333333,0.6693996537203682,6,30754,0.23969400000000002,0.23216540922843895,897.4162856116766,0.6842714777139824,0,54.0
2018-01-20,46,88268,578,Employed,Bachelor,22,22010,36,Married,4,Own,360,0.14608930140686935,4,1,0.4346179744341054,0,Auto,0,19,21,2539,2337,10257,47403,7355.666666666667,0.7791604997953945,7,1320,0.21801,0.19373451889736756,810.9608855504196,0.15919167338792126,1,43.2
2018-01-21,41,38971,541,Self-Employed,Master,17,73619,36,Single,1,Rent,343,0.30876669201607676,3,0,0.24306148735096186,0,Education,0,27,26,5185,3305,56912,35330,3247.5833333333335,0.9621022047091349,2,21582,0.288119,0.24126971673654554,2893.1936269282414,0.9964928670842138,0,56.0
2018-01-22,23,33123,613,Unemployed,Bachelor,1,37342,24,Married,3,Mortgage,237,0.22211267425796485,2,4,0.31340785155425094,0,Auto,0,22,27,1462,1694,30732,84027,2760.25,0.8996076892004242,6,2175,0.205842,0.19581787629216577,1892.9306297225792,0.7716441009772953,0,55.0
2018-01-23,30,33881,505,Employed,High School,7,13441,36,Married,1,Rent,382,0.08706460598460895,4,0,0.37105114304222386,0,Home,0,23,28,5769,3578,13198,42838,2823.4166666666665,0.7454430214820255,6,8815,0.245941,0.24183531697422458,528.6248744816656,0.3225258550154951,0,54.0
2018-01-24,40,36172,557,Unemployed,Associate,19,25183,72,Married,1,Own,580,0.2682298450768998,4,1,0.2888436325728364,0,Debt Consolidation,0,26,18,2002,486,64460,1787,3014.3333333333335,0.5490313323109476,5,62673,0.261683,0.2603408194987732,694.4254942361098,0.42278850853791106,0,54.0
