ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-01,54,27437,621,Employed,Bachelor,32,14350,60,Single,2,Own,851,0.5472261307275796,3,0,0.0884934507924842,1,Home,0,30,9,16601,1629,938269,32064,2286.4166666666665,0.7411623717608261,5,906205,0.20885000000000004,0.21889744095461325,395.43234039973663,0.5451466299084026,0,55.0
2018-01-02,48,60369,472,Unemployed,High School,24,25929,108,Divorced,2,Mortgage,359,0.11386225613886007,6,1,0.4586575463195152,0,Auto,0,22,28,8137,5152,101946,64147,5030.75,0.7006443384986327,6,37799,0.33492900000000003,0.31078040694239173,716.8235069468878,0.21384952679956026,0,58.0
2018-01-03,31,20117,579,Employed,High School,8,22184,60,Single,0,Rent,606,0.5467635124476167,3,0,0.2661254103922368,0,Auto,0,25,6,1657,3098,95944,5223,1676.4166666666667,0.8136290246059248,9,90721,0.237684,0.2630086004514827,668.1563700343381,0.7600475438888531,0,55.0
2018-01-04,41,69873,470,Employed,Doctorate,19,28175,36,Married,1,Mortgage,309,0.2860436038890804,2,0,0.3900818245274058,0,Debt Consolidation,0,23,21,2755,550,108492,26446,5822.75,0.731766812931898,3,82046,0.278175,0.30023898822547934,1196.4420111784414,0.258544847568321,0,52.0
2018-01-05,55,28975,557,Employed,Associate,33,32962,24,Divorced,0,Mortgage,761,0.22370921188470566,6,1,0.47874923325385654,0,Home,0,20,5,1477,4619,56023,4610,2414.5833333333335,0.8719002877308448,7,51413,0.22946199999999997,0.20847892346463393,1691.3121885376845,1.0156254102658226,0,58.0
2018-01-06,46,57564,502,Unemployed,Bachelor,25,11929,48,Divorced,1,Mortgage,300,0.4214660571864757,3,1,0.45719373835466437,0,Auto,0,19,7,365,672,10698,11826,4797.0,0.9807152342153421,5,6232,0.25592899999999996,0.28645161713292305,420.1667753878409,0.15012857523198686,0,61.0
2018-01-07,46,32164,481,Employed,Master,23,14711,36,Married,0,Rent,473,0.1795443243060601,7,1,0.4837306528337441,0,Other,0,24,5,2644,645,24068,10617,2680.3333333333335,0.6406898035523273,2,13451,0.25921099999999997,0.27299816160489915,602.948464265206,0.4014233792806389,0,58.0
2018-01-08,18,46482,559,Employed,Associate,0,38278,36,Married,2,Mortgage,698,0.18799998995683537,1,1,0.10684597282899472,0,Education,0,26,8,15937,871,21641,8689,3873.5,0.6345337836422675,3,12952,0.243778,0.22230064733109717,1466.4139258400094,0.5587747323712429,0,51.0
2018-01-09,43,42052,545,Employed,Master,16,13654,72,Married,2,Other,580,0.18514361209715124,1,0,0.05782213639940041,0,Debt Consolidation,0,30,7,9706,1510,105922,4117,3504.3333333333335,0.7862677858839175,5,101805,0.256154,0.23351145021377676,354.10749498721736,0.26655783172849346,0,47.0
2018-01-10,43,18958,464,Employed,Bachelor,22,15555,48,Divorced,0,Mortgage,441,0.5713682197181945,3,2,0.5717986162087058,0,Other,0,21,20,20124,2150,50430,4391,1579.8333333333333,0.5969175336712574,4,46039,0.278555,0.27149986981462243,534.5862837900079,0.6175248130330254,0,61.0
2018-01-11,21,37200,567,Employed,Master,0,14890,24,Married,4,Mortgage,244,0.2542439434203327,0,1,0.15994169315230714,0,Debt Consolidation,0,28,28,12097,1231,42068,5993,3100.0,0.8758684208069749,3,36075,0.20639,0.19093163161505358,751.2584557092822,0.32105111474492976,0,51.0
