ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-01,37,30204,516,Employed,High School,14,8911,36,Married,2,Mortgage,331,0.30095291507932953,2,2,0.19924031247532112,0,Debt Consolidation,0,25,9,768,595,372011,64279,2517.0,0.9755738956381392,4,307732,0.235911,0.22476117408794313,342.5139149511496,0.2675859813075684,1,36.800000000000004
2018-01-02,36,70500,634,Employed,Associate,15,35201,72,Widowed,3,Rent,341,0.026044833927224138,5,0,0.1983544694401584,0,Auto,0,21,13,2540,1999,48210,1321,5875.0,0.9788729060156597,3,46889,0.23320100000000002,0.22765464437051117,900.5291176252957,0.21132410512770994,0,46.0
2018-01-03,37,39000,491,Employed,Associate,16,37284,48,Single,0,Other,465,0.33845555662745075,5,1,0.22843699342848792,0,Other,1,16,29,1224,1145,14946,6561,3250.0,0.839516614283537,5,8385,0.286784,0.3131653360517679,1371.1461943842617,0.5649680598105421,0,59.0
2018-01-04,23,73698,441,Employed,Associate,2,31945,72,Married,0,Rent,425,0.5557484554835724,3,2,0.09631181809785709,0,Auto,0,27,12,1606,457,47783,24335,6141.5,0.9070054417550367,3,23448,0.326445,0.3274024080475133,1018.1661236663971,0.23498593562914552,0,51.0
2018-01-05,18,21910,547,Employed,Master,0,23690,36,Single,2,Mortgage,143,0.44727710875666316,2,1,0.04707970069577849,0,Debt Consolidation,0,32,6,9588,3919,82298,34605,1825.8333333333333,0.6159589971642447,3,47693,0.23518999999999998,0.25034261021164883,942.3395968821693,0.594435196831859,0,55.0
2018-01-06,45,15000,600,Employed,Associate,17,45194,84,Married,0,Mortgage,558,0.361103089244527,4,1,0.26341616138352153,0,Debt Consolidation,0,21,4,2997,399,32962,1403,1250.0,0.6052498178211794,8,31559,0.270194,0.24180528563258458,1120.3623345320584,1.3426898676256467,0,54.0
2018-01-07,29,38753,492,Employed,Bachelor,6,14084,24,Divorced,1,Own,799,0.22377797244867031,1,2,0.07956365106584254,0,Education,0,19,29,891,1213,66540,83929,3229.4166666666665,0.8043109298952369,8,1349,0.243084,0.2642592019933067,761.7981990432036,0.4833065411327754,0,51.0
2018-01-08,31,57530,599,Self-Employed,Bachelor,7,15626,36,Married,0,Mortgage,509,0.42578847122169866,4,1,0.543532395697521,0,Auto,0,31,18,4234,1753,42236,72431,4794.166666666667,0.9455566763742858,8,7654,0.201126,0.1799419311838945,564.8718148805547,0.22399551153427177,1,49.6
2018-01-09,43,36127,566,Self-Employed,Associate,21,14609,60,Single,1,Mortgage,375,0.27306597114635256,4,1,0.3732703290657543,0,Home,0,20,19,17542,944,53612,15098,3010.5833333333335,0.8602892892987206,5,38514,0.236609,0.21835870755893777,402.12257828596574,0.25813023332774904,0,58.0
2018-01-10,37,88456,605,Employed,High School,13,18125,36,Single,2,Rent,478,0.167375297792108,4,0,0.3883939934696134,0,Home,0,24,20,4494,6370,62273,12044,7371.333333333333,0.8073077272388773,8,50229,0.200625,0.19065494207141012,664.9907012636614,0.1550588814231249,1,37.6
2018-01-11,34,52939,570,Employed,Bachelor,9,54108,48,Married,0,Mortgage,753,0.27706731763071224,1,3,0.6369755560658091,0,Other,0,29,26,2712,2426,134195,2059,4411.583333333333,0.7995888461349183,3,132136,0.264108,0.26717969316883505,1846.2995221132965,0.5891987809622312,0,54.0
2018-01-12,43,53810,587,Self-Employed,Master,19,42657,24,Married,5,Rent,837,0.1871885959231809,5,1,0.3459719753855694,1,Education,0,18,11,914,4654,82802,21025,4484.166666666667,0.8293149204128988,8,61777,0.224157,0.23293972084223727,2240.3187301025846,0.6862632365960047,0,66.0
2018-01-13,37,47275,590,Employed,Bachelor,13,24777,60,Widowed,1,Own,574,0.062398973641245845,1,0,0.2036492388485159,0,Home,0,25,26,1766,587,19311,10694,3939.5833333333335,0.749749068285027,3,8617,0.234777,0.25076467892510496,728.3489211071621,0.33058037130165935,0,52.0
2018-01-14,57,32656,636,Unemployed,High School,35,26394,48,Married,0,Mortgage,179,0.3065614824821213,2,1,0.19654485608200864,0,Education,0,19,11,6903,890,24348,238145,2721.3333333333335,0.9115133648211902,7,6621,0.20339400000000002,0.21934347083545083,830.6309517313135,0.37100598422267766,0,51.0
2018-01-15,49,37232,536,Employed,Bachelor,27,14693,48,Married,3,Mortgage,570,0.34149898827813313,6,2,0.3154830822352073,0,Debt Consolidation,0,23,3,3665,1083,157107,30100,3102.6666666666665,0.8881604415282901,6,127007,0.24169300000000002,0.24545706015022595,483.46220202033294,0.33953444414063155,0,54.0
2018-01-16,45,47404,540,Employed,Associate,23,32714,36,Married,2,Mortgage,581,0.6065106148293139,2,2,0.19022662110194494,0,Home,1,35,13,2242,11253,110904,18357,3950.3333333333335,0.45981006995160406,9,92547,0.247714,0.26070374245368433,1319.2940584619716,0.48104650876600413,0,57.0
2018-01-17,52,86533,558,Employed,High School,26,42219,36,Married,1,Rent,349,0.35784051383506815,3,0,0.49060923773644194,0,Home,0,34,17,1987,2485,555836,34162,7211.083333333333,0.78876812879749,4,521674,0.248219,0.23796677440193498,1651.868041231904,0.27747121323405927,1,37.6
2018-01-18,24,67423,591,Employed,Master,6,24488,60,Married,2,Mortgage,448,0.2479582124465224,5,1,0.31096811508488115,0,Debt Consolidation,0,29,21,5655,982,82515,6266,5618.583333333333,0.80383870942347,1,76249,0.23398800000000003,0.23175062400016544,692.7934887546706,0.20303934658879091,0,52.0
2018-01-19,45,26195,583,Unemployed,High School,25,25079,96,Married,1,Rent,289,0.29062348647595865,7,0,0.5728310207920221,1,Home,1,28,15,8983,1898,84368,11257,2182.9166666666665,0.830965276154871,5,73111,0.268579,0.2985928239084714,689.1344080985638,0.4480860048552306,0,79.0
2018-01-20,33,21916,541,Employed,High School,9,20238,36,Married,3,Mortgage,379,0.35841117038183673,3,0,0.11939766498494789,0,Auto,0,13,2,1113,958,52414,5559,1826.3333333333333,0.7600018286814296,6,46855,0.234738,0.23211846135437167,785.6436742127164,0.6376950214707336,0,56.0
2018-01-21,31,17857,533,Employed,High School,8,30498,36,Divorced,0,Mortgage,284,0.47358381177904885,1,1,0.4351155838489354,0,Debt Consolidation,0,23,25,740,678,12194,6843,1488.0833333333333,0.8142923738416502,3,5351,0.248998,0.2196587633338093,1164.1941223924114,0.9731942358015869,0,59.0
2018-01-22,36,38291,603,Self-Employed,Master,13,22096,48,Married,1,Mortgage,542,0.1162423393500091,2,1,0.6015685070341317,0,Home,0,21,27,3829,1203,27235,19096,3190.9166666666665,0.9020509698286949,7,8139,0.215596,0.21575261417556874,691.0732123417412,0.38643228299341603,0,58.0
2018-01-23,34,178091,553,Employed,High School,11,25949,48,Married,0,Own,207,0.4480284983850956,4,0,0.24449798286712965,0,Debt Consolidation,0,19,26,2987,312,14873,27015,14840.916666666666,0.6799626945991716,5,6699,0.244449,0.27216398167797656,892.7813224140566,0.07410467608676845,1,40.800000000000004
2018-01-24,51,85747,643,Employed,Bachelor,26,23288,24,Married,0,Rent,813,0.5974036752721138,3,0,0.2870812317876183,0,Debt Consolidation,0,21,12,1042,775,84096,30966,7145.583333333333,0.6590130540630382,6,53130,0.176788,0.17842422164255534,1160.8601567626674,0.27623499225806164,1,37.6
2018-01-25,35,44185,509,Employed,High School,12,35094,48,Married,0,Mortgage,503,0.23308554986652183,3,1,0.2631163256641337,0,Debt Consolidation,0,24,24,1272,9090,127735,21895,3682.0833333333335,0.7321197402811799,4,105840,0.275594,0.29554198531181286,1254.5112957519427,0.4773143725025079,0,49.0
