ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-01,22,31636,490,Employed,Bachelor,0,18035,48,Single,2,Mortgage,190,0.330925627167287,2,2,0.25992917395375864,0,Debt Consolidation,0,23,2,519,1125,45550,5877,2636.3333333333335,0.859346960659885,1,39673,0.26803499999999997,0.2223111328004541,570.4773814872397,0.2884602534406017,0,57.0
2018-01-02,40,53368,563,Self-Employed,Bachelor,15,28509,72,Divorced,4,Mortgage,475,0.1715125608871044,4,0,0.34702677852168134,0,Auto,0,22,26,963,364,23753,45615,4447.333333333333,0.9060464726473161,4,8687,0.262009,0.268958332089266,801.4468022495181,0.2870139714247155,0,56.0
2018-01-03,41,102455,597,Employed,Master,16,22212,48,Divorced,1,Mortgage,278,0.34348539206873563,7,1,0.11905552598564503,0,Debt Consolidation,0,19,29,19072,728,153764,4850,8537.916666666666,0.9290408064878208,2,148914,0.21871200000000002,0.22166595259013583,701.8234807867341,0.11476142471759124,1,36.0
2018-01-04,45,25399,491,Employed,High School,22,12524,60,Married,0,Own,228,0.3832568590924803,2,1,0.35998902987252446,0,Other,0,29,18,465,782,105013,7681,2116.5833333333335,0.7677904260038737,5,97332,0.272024,0.2879411751855593,395.9668594944041,0.29479909893825934,0,54.0
2018-01-05,41,37498,510,Employed,Bachelor,17,10769,60,Divorced,0,Rent,254,0.026933651776089303,4,0,0.017787429046243072,0,Other,0,24,19,2375,849,41538,26571,3124.8333333333335,0.6598422610872366,4,14967,0.26076900000000003,0.24960009313520387,315.8319709036911,0.18235595634018598,0,50.0
2018-01-06,65,54502,541,Employed,High School,42,20588,96,Divorced,0,Mortgage,271,0.3526919759999129,1,3,0.5519709483718908,0,Home,0,23,2,3127,1025,6052,3866,4541.833333333333,0.8945962062970095,5,2186,0.285088,0.28075931041089447,540.366231437101,0.1786428897516644,0,62.0
2018-01-07,31,34512,605,Unemployed,Bachelor,8,25591,24,Divorced,1,Mortgage,437,0.18453900580413843,7,0,0.5223245986460759,0,Other,0,27,1,22845,257,51118,14428,2876.0,0.9415004092632041,7,36690,0.198091,0.18997737809811924,1289.9787962778753,0.6004794145611527,0,62.0
2018-01-08,30,70809,588,Employed,Master,8,19956,36,Married,0,Own,1010,0.2815664142026087,7,2,0.5825770248340835,0,Auto,0,21,24,1517,584,32961,2101,5900.75,0.5206213214364199,2,30860,0.210956,0.21775478072255336,759.8127076838362,0.2999301288283415,0,58.0
2018-01-09,49,15000,612,Employed,Associate,26,10484,24,Single,2,Rent,425,0.04265931039954611,4,1,0.4015011423233376,0,Home,0,23,21,6007,851,81832,16278,1250.0,0.8016716147273913,4,65554,0.17948399999999998,0.19335674528458563,530.195333932257,0.7641562671458055,0,52.0
2018-01-10,55,81061,582,Employed,Master,31,20720,36,Single,1,Own,722,0.6839092178527447,2,2,0.23407271775797459,0,Education,0,30,11,58168,5061,63229,15881,6755.083333333333,0.7490142832708948,9,47348,0.21472,0.2303296140370521,802.4214351097619,0.2256702633981464,1,42.400000000000006
2018-01-11,31,17320,588,Employed,Bachelor,9,17807,72,Married,2,Other,345,0.32482712831395955,4,0,0.34944229798926707,0,Debt Consolidation,0,23,12,11472,2248,25081,44869,1443.3333333333333,0.7741875307836164,5,7482,0.238807,0.228491626556519,456.44020442729516,0.5552703494877334,0,56.0
2018-01-12,36,88103,593,Unemployed,Bachelor,13,17691,24,Divorced,4,Own,791,0.26969595811698044,3,0,0.23280378879901859,0,Home,0,33,8,2264,101,124902,28025,7341.916666666667,0.6957961068490951,6,96877,0.19619099999999998,0.19550595562035886,896.5184825280145,0.22984713108902274,1,42.400000000000006
2018-01-13,43,26652,578,Employed,High School,21,31276,48,Married,0,Mortgage,419,0.32478892270463494,5,2,0.18648350344310427,0,Auto,0,24,29,5947,1529,36685,4173,2221.0,0.8029802052750072,5,32512,0.23727600000000001,0.277269791186147,1085.155241956217,0.6772423421684903,0,52.0
2018-01-14,32,33493,578,Employed,High School,9,14267,96,Married,0,Other,514,0.5592657425186041,0,2,0.37220609747873906,0,Home,0,27,29,525,2518,33187,37738,2791.0833333333335,0.8577408824628475,4,3278,0.260267,0.26668863608486415,360.80773088130877,0.3134294560229213,0,56.0
2018-01-15,52,35342,634,Employed,Bachelor,29,27103,72,Divorced,1,Mortgage,218,0.15300649485480922,5,2,0.2761185542776022,0,Home,0,28,26,3669,1528,29153,8053,2945.1666666666665,0.7567232531115046,2,21100,0.225103,0.2425460297625772,717.7308762947118,0.3177174612511047,0,49.0
2018-01-16,47,54233,627,Unemployed,High School,27,24740,48,Single,0,Rent,204,0.10790033132896719,4,1,0.3931335452476753,0,Debt Consolidation,0,26,8,17199,2744,127816,4341,4519.416666666667,0.8923696615382821,9,123475,0.20624000000000003,0.18986988502989818,739.5590704275738,0.20877895091790763,0,50.0
2018-01-17,43,46426,556,Employed,Associate,20,21304,60,Divorced,0,Mortgage,718,0.1839891242613712,4,3,0.4040748085026621,0,Education,0,22,8,4809,4026,137776,68663,3868.8333333333335,0.9627310469342196,2,69113,0.24830399999999997,0.2276730110136256,597.7249939567284,0.34008314150434543,0,55.0
