ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-01,44,37069,553,Employed,Associate,24,7966,120,Divorced,1,Own,399,0.26499900676070737,1,2,0.19022047947903345,0,Home,0,20,1,1376,2300,88835,36833,3089.0833333333335,0.9024437227598754,6,52002,0.286466,0.2819220525939343,199.44069969279997,0.19372759978185544,0,53.0
2018-01-02,32,45086,485,Employed,Bachelor,11,30166,60,Married,3,Own,265,0.7681885583785396,3,0,0.19421740933609524,0,Auto,0,30,15,2497,294,98835,55812,3757.1666666666665,0.8731176809473642,4,43023,0.292666,0.2937278277854423,964.3829008546385,0.32721010535988254,0,53.0
2018-01-03,43,20709,572,Employed,Associate,21,25830,108,Married,3,Mortgage,382,0.35325854555171815,1,0,0.06003012131802383,0,Home,1,26,17,8724,588,157804,21107,1725.75,0.49226869784944793,1,136697,0.28483,0.2597047570673838,620.4532428264366,0.5808797582653551,0,54.0
2018-01-04,18,47486,593,Employed,Bachelor,0,35284,84,Married,0,Other,347,0.42077470732147876,2,0,0.373326455299533,0,Education,0,19,20,2241,4699,264035,9425,3957.1666666666665,0.9139590494338652,8,254610,0.263784,0.2624117300761484,921.2855457123178,0.3205034441424381,0,50.0
2018-01-05,46,140740,614,Employed,Associate,24,10372,48,Married,1,Rent,248,0.11824637940383266,3,2,0.2745242450138048,0,Debt Consolidation,0,22,24,2904,283,30235,84942,11728.333333333334,0.8170832192059044,5,8287,0.198372,0.17679706612625734,302.9443099861202,0.04697549893302147,1,36.800000000000004
2018-01-06,35,67190,556,Employed,Bachelor,13,15390,24,Single,1,Own,225,0.2429711576454751,5,1,0.1585299839401177,0,Home,0,22,4,522,1841,97569,42812,5599.166666666667,0.8969169054118775,2,54757,0.21238999999999997,0.22757835348541886,804.1760605860021,0.18380879188915056,0,51.0
2018-01-07,37,21465,589,Employed,Doctorate,16,13066,72,Married,0,Own,329,0.45700478977591386,2,1,0.2349220231998063,0,Debt Consolidation,0,16,15,357,1392,82732,8266,1788.75,0.6950829570462471,3,74466,0.233566,0.2563039850682197,357.03225258624417,0.3835260671341686,0,53.0
2018-01-08,53,45794,557,Employed,Associate,34,11096,36,Married,4,Own,370,0.4493873723252056,4,1,0.5721208783611895,0,Education,0,20,8,25004,765,80632,33463,3816.1666666666665,0.8215570909855313,4,47169,0.21759599999999998,0.22611100717279584,427.2772044930272,0.20892096025497506,0,61.0
2018-01-09,47,59773,559,Unemployed,Bachelor,23,13515,12,Single,1,Own,339,0.24683688531436235,0,0,0.11690207831013842,0,Home,0,21,1,1522,385,258874,17565,4981.083333333333,0.8566763777930596,6,241309,0.199015,0.22506190500966605,1268.2228288572987,0.3226653162178172,0,53.0
2018-01-10,24,39556,580,Employed,Bachelor,0,20442,48,Married,3,Rent,447,0.08122981865806982,1,1,0.06529467544208097,0,Home,0,25,7,1070,833,210625,6146,3296.3333333333335,0.9241542490027711,6,204479,0.225442,0.25437912871157964,682.8003905005014,0.3427445820104666,0,47.0
2018-01-11,31,17927,581,Employed,High School,8,55454,96,Married,0,Rent,709,0.4100454582266846,3,0,0.39001237564934094,0,Home,0,21,20,19294,1008,57724,44435,1493.9166666666667,0.8321549511680838,5,13289,0.299954,0.30428039070768614,1545.8190850397334,1.5093339108873094,0,57.0
2018-01-12,62,166105,547,Employed,High School,40,13821,24,Married,1,Rent,418,0.4633619346497374,2,2,0.4119632987253484,0,Education,0,21,8,3513,1957,50051,104037,13842.083333333334,0.7452167464136402,4,4377,0.21532099999999998,0.18170667023059228,691.14126644178,0.08012820322868883,1,44.800000000000004
2018-01-13,39,57976,586,Employed,Bachelor,17,18303,36,Married,4,Rent,343,0.3046487806209838,0,0,0.3065522459232953,1,Education,0,23,19,1360,315,73307,7719,4831.333333333333,0.7365926494825648,2,65588,0.210303,0.22788116502630326,706.4843417128918,0.21722457742091042,0,64.0
2018-01-14,33,121383,524,Employed,High School,7,24427,108,Widowed,2,Rent,261,0.5250438321384603,4,0,0.3284395796903371,0,Other,0,14,4,4132,885,108542,27193,10115.25,0.5498285418370105,5,81349,0.307427,0.3553417898235087,755.6562344666015,0.10050727707833237,0,54.0
2018-01-15,27,28203,427,Employed,Bachelor,1,14537,48,Married,2,Own,1059,0.11409644476359296,5,1,0.13770930817310587,0,Home,0,30,19,5261,1101,24171,15806,2350.25,0.9293289472071629,6,8365,0.296037,0.3055644671488089,528.134307280241,0.6753044600703079,0,51.0
2018-01-16,61,21661,592,Employed,Bachelor,38,139262,24,Widowed,0,Rent,1320,0.32186310422822684,3,1,0.14072918453022598,0,Education,0,28,23,4561,293,13542,4870,1805.0833333333333,0.7324071930673184,3,8672,0.31826200000000004,0.32824383957214875,7990.4249604376555,5.157892042161113,0,52.0
2018-01-17,45,64962,617,Employed,Master,25,36402,84,Single,0,Other,410,0.3780148135474494,2,1,0.24540181722830234,0,Debt Consolidation,0,35,26,18360,1081,54891,12007,5413.5,0.9272503209205215,8,42884,0.252902,0.2524043492057987,926.997542126672,0.24697470067916727,0,49.0
2018-01-18,26,24028,565,Employed,Bachelor,0,31422,12,Single,0,Mortgage,778,0.20380217775011208,4,1,0.1548304321797618,0,Debt Consolidation,0,27,22,5185,1444,68221,49877,2002.3333333333333,0.8735458124186489,6,18344,0.213922,0.25077158645769715,2987.6556099751033,1.8806337322998685,0,52.0
2018-01-19,36,83936,523,Employed,High School,9,20359,60,Widowed,2,Rent,188,0.19691835970468216,4,0,0.261642178177837,0,Home,0,20,8,2416,690,89391,6776,6994.666666666667,0.8266715978308549,5,82615,0.263859,0.25142440895039225,599.2649269004379,0.11255217216456889,0,49.0
2018-01-20,34,77450,651,Self-Employed,Bachelor,15,19673,36,Married,1,Mortgage,245,0.5416044849085991,0,0,0.21404679157728126,0,Education,0,31,17,4533,4487,63156,24975,6454.166666666667,0.8715459193461275,7,38181,0.179173,0.16934930044438146,700.7591782343321,0.14653466931971576,1,40.0
