ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-01,38,19410,587,Employed,High School,17,9317,48,Single,1,Mortgage,289,0.339082797204901,4,2,0.3367456124588254,0,Home,0,26,29,6099,1001,33018,5822,1617.5,0.8308840938698007,5,27196,0.210817,0.23064402277193238,298.95240755054806,0.3634945332615444,0,56.0
2018-01-02,39,24826,478,Employed,Bachelor,13,23609,36,Married,2,Mortgage,203,0.17467963170957765,4,2,0.36357055444554404,0,Home,0,28,23,3603,652,875475,13237,2068.8333333333335,0.713048651671381,10,862238,0.269609,0.2776180144691909,973.5172687558802,0.568686345970779,1,37.6
2018-01-03,18,19820,457,Employed,Associate,0,15398,60,Single,4,Other,638,0.11367340523840164,0,1,0.39950541976821086,0,Home,0,20,22,3219,447,53879,7620,1651.6666666666667,0.8724036072738585,8,46259,0.291898,0.2692779927748053,469.5187203465749,0.6705461475357668,0,55.0
2018-01-04,37,30564,595,Employed,Associate,19,21566,72,Single,0,Rent,291,0.263766286164253,4,0,0.3346621017258351,0,Home,0,18,9,7922,438,72759,37486,2547.0,0.4887152551054659,5,35273,0.239066,0.2472958935043913,577.3538669375243,0.3409320247104532,0,56.0
2018-01-05,48,15000,627,Employed,Associate,28,25562,72,Married,4,Other,831,0.07789950187499144,2,3,0.21175598939054138,0,Education,0,28,16,938,310,76349,42388,1250.0,0.9335276705564615,4,33961,0.227062,0.22692975459253603,652.8304521283856,1.1870643617027083,0,50.0
2018-01-06,35,44033,581,Employed,Associate,16,19249,36,Divorced,1,Mortgage,338,0.5389681152734644,4,1,0.4738949208206996,0,Debt Consolidation,1,25,28,10167,1809,11976,19183,3669.4166666666665,0.6790681580018978,5,4617,0.213749,0.21266670969841012,727.8455950302698,0.2904673117971348,0,64.0
2018-01-07,20,61354,571,Employed,Associate,0,31633,96,Married,1,Own,686,0.4663821635981553,4,0,0.3776162211695008,0,Debt Consolidation,0,18,19,4617,3115,174621,5125,5112.833333333333,0.7983065810140869,1,169496,0.281133,0.33735960000000004,956.0744043417423,0.3211672075512747,0,51.0
2018-01-08,33,22265,600,Employed,Bachelor,15,9562,24,Married,3,Mortgage,304,0.4759735148042966,5,1,0.32021522090188287,0,Debt Consolidation,1,32,5,983,150,197675,38569,1855.4166666666667,0.8327077811016163,4,159106,0.18456199999999998,0.1971980436397653,485.357811949476,0.42543425750701597,0,58.0
2018-01-09,30,42743,558,Employed,High School,6,26332,60,Single,5,Rent,350,0.0927664699170254,0,0,0.07114718990473654,0,Home,1,13,15,3318,3521,53353,10610,3561.9166666666665,0.8576417858335261,5,42743,0.252332,0.20277874110205008,701.7144663035999,0.2952664435262663,0,56.0
2018-01-10,59,79522,456,Employed,High School,37,14149,36,Single,1,Mortgage,166,0.3903875287616414,5,1,0.3596450057803846,0,Education,1,19,11,1539,1214,45058,54622,6626.833333333333,0.7543924947261924,6,6351,0.271149,0.30207859509113194,602.2593381481452,0.11593159198432813,0,60.0
2018-01-11,35,25887,572,Employed,High School,11,18931,84,Married,3,Mortgage,230,0.2778022966929397,2,3,0.21601137431031722,0,Home,0,23,6,3075,855,188393,25510,2157.25,0.8433211189944262,11,162883,0.257931,0.3095172,553.4620507990043,0.363176289627537,0,52.0
2018-01-12,40,111133,571,Employed,Bachelor,16,17930,12,Single,1,Own,476,0.0698592299315743,1,1,0.33335197550234735,0,Home,0,28,11,2113,885,585118,29763,9261.083333333334,0.8463257181086388,0,555355,0.19743000000000002,0.18345908642307193,1646.7753974058396,0.2292145876460644,1,35.2
2018-01-13,47,42324,579,Employed,High School,27,23664,60,Single,2,Rent,354,0.09873367118278484,3,0,0.024977142076596615,0,Debt Consolidation,0,20,11,9492,4962,24180,41769,3527.0,0.877260956871065,5,5199,0.239164,0.26181025070090463,711.0495373784422,0.3019703820182711,0,50.0
2018-01-14,32,40091,604,Employed,High School,7,6436,60,Married,0,Other,856,0.2766936594521798,8,1,0.4765143356335181,0,Debt Consolidation,0,20,26,1144,796,78239,14476,3340.9166666666665,0.900861288111893,6,63763,0.209436,0.20830528449838745,173.50242840292327,0.30814968798072084,0,52.0
2018-01-15,37,54881,504,Employed,Doctorate,16,21987,36,Single,0,Mortgage,231,0.3746506697078962,4,0,0.2403487893657236,0,Auto,0,25,10,5890,4097,71114,2594,4573.416666666667,0.7493272151766689,5,68520,0.25498699999999996,0.2518161123846485,876.3125706834472,0.24211932815002213,1,40.0
2018-01-16,33,15738,508,Employed,High School,9,9623,48,Divorced,1,Mortgage,327,0.3315615684281972,4,1,0.09589301356244775,0,Education,0,27,24,13225,1381,165577,15756,1311.5,0.9480115193352712,7,149821,0.250623,0.28110031003157876,335.98834675652944,0.5055191359180552,0,48.0
2018-01-17,54,41684,599,Employed,Bachelor,31,23031,96,Single,3,Own,281,0.24590894342180786,1,0,0.22460514555413744,0,Debt Consolidation,0,19,2,6220,1842,43740,2408,3473.6666666666665,0.8680744007654237,7,41332,0.258531,0.2972795372306985,630.7529268145494,0.262475653050921,0,57.0
2018-01-18,45,65465,537,Employed,High School,21,21340,48,Married,0,Rent,471,0.2715343072656816,4,0,0.5438463020736712,0,Education,0,27,16,2447,1522,34882,6370,5455.416666666667,0.9252403410205381,8,28512,0.24784,0.24078811471436995,696.6532760120856,0.21403558103024556,0,58.0
2018-01-19,45,49517,616,Employed,Master,23,26727,60,Married,3,Rent,271,0.5412130689555211,4,2,0.2035667039943645,0,Home,0,27,8,39623,5545,134440,185170,4126.416666666667,0.839505712383024,6,3446,0.223727,0.24333168435231378,774.0586751651906,0.25326057923505635,0,52.0
2018-01-20,33,141241,564,Employed,High School,12,22268,48,Married,4,Other,630,0.21043650800771982,2,0,0.44372515944419544,0,Debt Consolidation,0,19,12,11555,444,192125,46939,11770.083333333334,0.9139734422432582,7,145186,0.235268,0.23091105766742404,714.834146968775,0.11425867675551221,1,40.0
2018-01-21,41,33695,580,Employed,Master,22,10404,36,Single,5,Mortgage,913,0.36519255039769094,6,1,0.16186294286960282,0,Home,0,13,18,3083,865,20335,76954,2807.9166666666665,0.9639288649996346,4,2441,0.205404,0.21495301860856644,394.6221844109742,0.46569123647222704,0,51.0
