ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-01,42,111813,592,Employed,Associate,21,20373,24,Married,0,Own,389,0.08202116922885729,3,0,0.1184846123504613,0,Home,0,21,14,5983,155,182019,30056,9317.75,0.8767579938402192,5,151963,0.199373,0.2023936413519912,1039.2840316586094,0.15328636544859106,1,35.2
2018-01-02,45,31231,598,Employed,Doctorate,21,26827,48,Divorced,2,Rent,294,0.1131456008846566,9,3,0.43140037433120376,0,Debt Consolidation,0,26,10,2898,1715,20102,24183,2602.5833333333335,0.7453137101704126,5,10706,0.222827,0.2673924,915.7270028458006,0.464817778301995,0,56.0
2018-01-03,38,115185,572,Employed,High School,13,26008,48,Married,2,Own,229,0.41842275031006015,2,2,0.21451080805624695,0,Home,0,23,10,2334,982,27909,5406,9598.75,0.8757556350873981,7,22503,0.23500800000000002,0.19789310580617045,788.516295628619,0.1060050835399004,1,41.6
2018-01-04,26,76588,583,Employed,Bachelor,6,36126,96,Married,0,Own,343,0.1582940751127986,1,0,0.45976859544647347,0,Auto,0,30,5,6389,986,20113,39100,6382.333333333333,0.7846663529902383,0,8854,0.279626,0.2851437647717807,959.0585298413096,0.20400979733242433,0,57.0
2018-01-05,45,158121,510,Employed,Doctorate,22,10080,36,Single,2,Mortgage,665,0.14027202318362195,1,2,0.19173960591775327,0,Home,0,18,18,2568,917,23126,59843,13176.75,0.8073658267095868,3,9886,0.24008000000000002,0.24448229565900165,397.84332385833153,0.08066050610798046,1,37.6
2018-01-06,26,41245,573,Employed,Bachelor,4,18968,36,Single,1,Other,532,0.2948373306791492,4,1,0.5012120755978119,0,Home,0,21,23,6638,360,21921,17135,3437.0833333333335,0.7536479671396975,9,4786,0.21746800000000002,0.18517997661738034,690.6775925247852,0.35573114584307003,0,59.0
2018-01-07,29,33496,549,Employed,Bachelor,2,45008,60,Married,3,Rent,288,0.2118236045787703,4,0,0.4181396244240268,0,Debt Consolidation,0,21,18,1732,3860,30292,20222,2791.3333333333335,0.8779917245844352,7,10070,0.275508,0.3044174076122947,1468.3974645231713,0.6292324329555187,0,57.0
2018-01-08,41,45942,599,Employed,Bachelor,17,55669,72,Widowed,0,Mortgage,390,0.15475304009130778,2,3,0.08141372153588416,0,Home,0,28,1,2083,4330,102466,25102,3828.5,0.7665561702138489,2,77364,0.271169,0.2862022584443338,1625.5536966436725,0.5264604144295867,0,52.0
2018-01-09,23,98600,602,Employed,Bachelor,0,8976,24,Single,3,Mortgage,395,0.656932347719447,4,2,0.0875402491048509,0,Debt Consolidation,0,19,5,2030,294,15423,3924,8216.666666666666,0.884520838297088,7,11499,0.182976,0.19779373411848528,455.8738723362575,0.1035546294932565,1,40.0
2018-01-10,24,18029,590,Employed,Associate,5,25612,60,Divorced,0,Mortgage,356,0.28270328899138675,2,3,0.2915860469109576,0,Home,0,18,25,2445,2137,490101,2741,1502.4166666666667,0.933031667622489,9,487360,0.235612,0.19403658392817016,670.0909773427878,0.6829603265912394,0,48.0
