ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-01,28,23568,565,Self-Employed,Doctorate,7,10394,72,Divorced,0,Rent,456,0.1562573497136875,2,1,0.081060582489076,0,Auto,0,28,17,1240,2978,55317,53821,1964.0,0.7556990600804155,4,1496,0.242894,0.1999907755376725,248.960116398835,0.35894099612975305,0,54.0
2018-01-02,41,36128,545,Unemployed,Associate,18,21238,72,Single,0,Mortgage,706,0.31713074768483374,3,0,0.2316389806140138,0,Home,0,26,21,2769,1082,71321,23845,3010.6666666666665,0.8669676962743522,3,47476,0.26373800000000003,0.24814782968628152,569.6803802210484,0.4237202325800648,0,56.0
2018-01-03,25,29958,526,Employed,High School,3,19369,36,Married,3,Mortgage,736,0.36458831876701187,4,0,0.24696968438607866,0,Other,0,10,24,7142,1711,44953,18181,2496.5,0.5426833174438739,9,26772,0.241369,0.23407113004026667,753.8846724735836,0.5967893741131919,0,54.0
2018-01-04,25,69900,552,Employed,Master,5,19422,60,Married,1,Own,226,0.32540576165511864,2,0,0.5110213210402474,0,Home,0,23,4,9302,1949,69955,25187,5825.0,0.8453512338953334,10,44768,0.24842199999999998,0.2625435026369703,584.4319265469295,0.13912994447157587,0,61.0
2018-01-05,69,81208,560,Employed,High School,42,29535,96,Married,3,Rent,1103,0.11303185390781201,3,1,0.19696125489174976,1,Education,0,19,24,6822,333,34368,8862,6767.333333333333,0.7677020825442225,5,25506,0.284535,0.2865051990974076,786.850875308833,0.27926079331723475,0,60.0
2018-01-06,41,94493,560,Employed,Master,20,20711,72,Married,0,Rent,462,0.3514183489634834,2,1,0.149585486993023,0,Debt Consolidation,0,25,13,8257,683,148913,17542,7874.416666666667,0.38686711714228544,10,131371,0.255711,0.24065386235409156,546.0773639486395,0.12801930690510063,1,36.0
2018-01-07,35,38840,580,Employed,Associate,13,37766,60,Married,0,Mortgage,288,0.1023432932769433,3,0,0.323662770672389,0,Home,0,20,14,684,2385,129663,3522,3236.6666666666665,0.8762868501878238,4,126141,0.252766,0.25040522501663465,1109.3794609646452,0.4317341280014352,0,50.0
2018-01-08,24,104058,542,Employed,Master,2,26924,24,Married,4,Mortgage,225,0.14924020580413583,1,1,0.11154559738398312,0,Debt Consolidation,0,16,8,2207,205,47364,191784,8671.5,0.8581716158122784,3,10461,0.230924,0.20503719898687323,1376.953040063507,0.18473770859292013,1,39.2
2018-01-09,61,46844,636,Self-Employed,High School,39,17535,36,Widowed,1,Own,685,0.2751191553651918,4,1,0.22020206731388534,0,Home,0,24,20,3456,6002,74570,11164,3903.6666666666665,0.6158623067707638,3,63406,0.184535,0.1983174440943154,650.1611193981155,0.34202744071337604,0,51.0
2018-01-10,38,89399,553,Employed,High School,16,13000,12,Married,3,Mortgage,821,0.344016194730878,7,2,0.22455740253799417,0,Auto,0,22,13,11792,525,16928,28617,7449.916666666667,0.905649789444419,3,4414,0.2015,0.2143601854248519,1213.2011118967127,0.2730501833662631,1,40.800000000000004
2018-01-11,29,54972,633,Employed,Doctorate,1,15691,48,Married,0,Rent,531,0.30069159885503544,2,0,0.5701714823570622,0,Home,0,21,27,24372,794,333773,39481,4581.0,0.7661737775675069,4,294292,0.19419100000000003,0.18104293637966828,461.7786872457615,0.21671658747997413,1,39.2
2018-01-12,52,102485,669,Self-Employed,Master,29,19771,24,Married,1,Mortgage,525,0.03796181608691592,3,4,0.4185494886399742,0,Debt Consolidation,0,31,13,4523,1323,132011,14027,8540.416666666666,0.5894221525045016,5,117984,0.160271,0.15253851207256036,961.0157862065939,0.17399804297681737,1,37.6
2018-01-13,29,19521,628,Employed,Bachelor,6,18484,48,Married,1,Mortgage,639,0.40504867900178476,3,3,0.5164865843019937,0,Debt Consolidation,0,22,1,12635,1020,241188,17438,1626.75,0.5702998219160195,4,223750,0.19948400000000002,0.16884441587962096,532.2521611714443,0.7199951812948788,0,58.0
2018-01-14,19,35198,595,Employed,Associate,0,17349,72,Married,2,Rent,229,0.17797875088521223,5,0,0.15939348144240223,0,Home,0,20,18,19485,1106,124052,17096,2933.1666666666665,0.8674335127344759,3,106956,0.234849,0.2804402615975182,500.25243168449083,0.24862290983049862,0,46.0
2018-01-15,24,30316,457,Unemployed,Bachelor,2,8671,36,Single,2,Mortgage,243,0.4943773359303272,3,0,0.20129609650708913,0,Other,0,21,21,1393,2105,31554,4021,2526.3333333333335,0.7250297272513783,7,27533,0.26517100000000005,0.3182052,376.79686895447503,0.2453345569156122,0,57.0
2018-01-16,31,27825,540,Employed,Associate,7,26935,36,Single,4,Rent,265,0.25354396493539266,0,1,0.14630286251880073,0,Home,0,17,18,4794,1928,32706,3285,2318.75,0.5970785983624233,4,29421,0.24193499999999998,0.25802320743123586,1082.3935182343525,0.5810861534164323,0,52.0
2018-01-17,47,218814,587,Unemployed,High School,24,30179,84,Single,2,Own,241,0.08870611846793501,3,1,0.3862194269621648,0,Debt Consolidation,0,21,21,764,749,10350,7718,18234.5,0.8048801977024016,4,2632,0.261679,0.2754910038291297,813.7425108037289,0.05784323731408752,1,43.2
2018-01-18,18,129786,517,Employed,Associate,0,24803,36,Married,2,Mortgage,479,0.2773971093259016,1,1,0.39240425129181356,0,Home,0,25,11,27762,3501,294843,22221,10815.5,0.6567410398106365,4,272622,0.251303,0.21611592067084917,942.261282509274,0.13140966968788073,1,36.800000000000004
2018-01-19,41,45300,484,Employed,Associate,19,14221,48,Single,5,Own,1011,0.13372537017329822,0,1,0.17061134057764285,0,Home,0,27,27,991,6533,47755,3893,3775.0,0.7510355067966508,9,43862,0.267221,0.2802050308773209,495.7992293814089,0.3991521137434196,0,50.0
2018-01-20,18,84192,550,Employed,Bachelor,0,17285,36,Married,2,Rent,439,0.37859867522585694,1,2,0.43216059417391905,0,Debt Consolidation,1,22,2,3336,1264,148656,24811,7016.0,0.8422270794989691,3,123845,0.227285,0.22671226881536208,666.1392322477615,0.1575169943340595,0,61.0
2018-01-21,34,15000,574,Employed,High School,12,20921,72,Single,3,Mortgage,181,0.2652095528930139,5,0,0.16800907274617605,0,Education,0,20,21,8858,1019,37438,21725,1250.0,0.7013773561670745,2,15713,0.248921,0.24622245204096746,558.7129736088683,0.5917703788870946,0,52.0
