ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-01,18,86337,449,Employed,Master,0,29586,48,Married,0,Mortgage,435,0.2444819283557042,2,0,0.22557164846548128,0,Home,0,22,7,1342,611,6926,19478,7194.75,0.8355962369871173,4,8188,0.300086,0.28209771639392867,1034.6899599974856,0.20427255429271143,0,52.0
2018-01-02,49,164212,611,Unemployed,Master,26,22224,72,Widowed,1,Own,404,0.25242163793383865,4,0,0.1830865040855448,0,Home,0,21,9,4865,2219,10002,47125,13684.333333333334,0.5041658005168301,6,2871,0.23172399999999999,0.2462658375459548,593.5696177764129,0.07289866400334295,1,39.2
2018-01-03,47,45236,655,Self-Employed,Master,26,28236,60,Single,0,Rent,539,0.31781454801772874,3,1,0.25040424860258437,0,Auto,0,31,14,8683,1946,33922,15537,3769.6666666666665,0.9395347789280084,6,18385,0.20573600000000003,0.19737830500726722,743.9683372379889,0.3403399957303004,0,50.0
2018-01-04,29,54369,511,Unemployed,High School,6,13536,60,Married,2,Mortgage,853,0.34076184255635494,2,0,0.16594222820654272,0,Debt Consolidation,0,23,8,1517,1404,54928,27195,4530.75,0.7859240203730328,2,27733,0.263036,0.23942679658207144,388.9529605298383,0.27411641792856334,0,54.0
2018-01-05,30,15000,486,Employed,High School,7,13657,72,Single,5,Own,327,0.4661536593715243,2,1,0.3146251009071497,0,Home,0,30,21,4898,714,5612,76643,1250.0,0.9539336928544991,5,3440,0.285657,0.27125198661661143,385.8888200953271,0.5703110560762616,0,57.0
2018-01-06,37,47286,581,Unemployed,Associate,14,13452,24,Married,0,Rent,775,0.6148004342706018,2,0,0.1796329508994094,0,Home,0,25,22,1190,2473,21932,48017,3940.5,0.5469491038573667,4,9960,0.197952,0.1980297185145674,683.3562531009202,0.3700942147191778,0,56.0
2018-01-07,35,15657,448,Employed,Associate,11,21694,36,Single,0,Mortgage,409,0.1391161057736696,3,2,0.22557013271491608,0,Education,0,22,8,3127,626,6914,90207,1304.75,0.7252372111319563,3,10381,0.282694,0.328931073504642,955.6557611135215,1.0459135934957053,0,54.0
2018-01-08,18,36981,556,Employed,Doctorate,0,12798,36,Married,0,Rent,407,0.23718327312187956,3,1,0.2435643796589637,0,Home,1,28,6,1411,2669,86355,9888,3081.75,0.9356970797078371,6,76467,0.219798,0.22879652463125763,494.60461352834284,0.29256254190909153,0,59.0
2018-01-09,48,300000,567,Employed,Bachelor,27,14330,36,Married,1,Own,880,0.44574732440779297,3,2,0.2490082476942503,0,Other,0,21,20,2962,713,22508,25035,25000.0,0.6741105487528082,10,10188,0.21583,0.24557886889526062,566.4129047080369,0.05785651618832147,1,40.800000000000004
2018-01-10,35,38562,554,Employed,Master,11,18503,48,Married,0,Mortgage,639,0.20969588165970843,3,2,0.3290630897570148,0,Home,0,22,9,779,4354,28789,9029,3213.5,0.8109655753841959,3,19760,0.236503,0.24026720776334393,603.5051255190847,0.3866516650129406,0,56.0
2018-01-11,25,30558,469,Employed,Associate,2,15844,108,Single,2,Mortgage,433,0.27839676829064813,8,1,0.41057640892089103,0,Home,1,28,26,3271,1172,43655,80089,2546.5,0.8454509063943357,5,8233,0.32634399999999997,0.3240103902300533,453.3141482873407,0.34805189408495607,0,63.0
2018-01-12,32,31118,539,Employed,High School,9,10681,48,Married,1,Rent,386,0.5207155428724497,2,0,0.20391317628058614,0,Home,0,17,12,1784,1944,44263,43825,2593.1666666666665,0.8192043047284252,4,5736,0.236181,0.23105172410845312,342.9575265885988,0.281107086543582,0,54.0
2018-01-13,63,58134,593,Employed,Associate,39,27272,48,Widowed,0,Rent,410,0.2936624849112447,4,1,0.47974807302406536,0,Home,0,27,9,2885,1463,33828,37722,4844.5,0.9088946674361704,3,3128,0.225772,0.18613575656256778,809.8854019561161,0.25180831911572216,0,57.0
2018-01-14,35,16428,540,Employed,Associate,16,21353,60,Single,2,Own,449,0.15178378976487097,3,0,0.26656787005503557,0,Debt Consolidation,0,19,19,1375,509,291182,35967,1369.0,0.8150846099191711,10,255215,0.256353,0.23840860398479685,612.3115681912593,0.7752458496649082,0,47.0
