ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-01,29,34538,487,Employed,Doctorate,7,16866,72,Single,1,Mortgage,549,0.09981308154928327,2,1,0.4793292727087079,0,Debt Consolidation,0,26,19,3793,2384,252430,5256,2878.1666666666665,0.7129976129196318,6,247174,0.288366,0.2848879560186844,491.0830887977161,0.36137000016134674,0,52.0
2018-01-02,38,177367,628,Self-Employed,Bachelor,12,23563,60,Married,5,Rent,1306,0.16236381177129597,3,1,0.17737835299973534,0,Other,0,27,5,11424,431,67441,12203,14780.583333333334,0.6631183719981314,6,55238,0.214563,0.19868944903687072,622.5583865049208,0.13047917954331442,1,37.6
2018-01-03,33,44074,579,Employed,Bachelor,11,16304,36,Widowed,1,Rent,512,0.32127993227102347,1,1,0.28660995428598784,0,Home,0,20,3,7955,313,42833,15396,3672.8333333333335,0.7324333849080248,2,27437,0.21180400000000002,0.23037157373572942,631.4390957418104,0.31132343669514284,0,56.0
2018-01-04,42,116371,653,Employed,Doctorate,20,21579,72,Married,2,Rent,414,0.2038007133566911,3,1,0.6028493290415827,0,Debt Consolidation,1,27,28,2902,1997,183664,9587,9697.583333333334,0.7445277360348714,11,174077,0.21007900000000002,0.22701557021215135,551.2190190189986,0.09953191283247528,1,42.400000000000006
2018-01-05,54,30666,623,Employed,High School,30,7644,12,Single,0,Mortgage,198,0.25965863149746826,3,1,0.19754435282056632,0,Auto,0,31,3,3053,955,6859,259180,2555.5,0.8344447690880542,1,2441,0.16114400000000004,0.15010886522537936,689.9738076239711,0.3474755654955864,0,51.0
2018-01-06,51,44529,622,Employed,High School,30,63251,12,Divorced,0,Rent,815,0.1293590067031981,4,0,0.4395710971817565,0,Home,0,26,13,4685,601,89964,40989,3710.75,0.9634815118860107,6,48975,0.21725100000000003,0.21657174306853644,5909.507091348942,1.8121692626420378,0,53.0
2018-01-07,18,15000,533,Employed,High School,0,25666,12,Divorced,2,Mortgage,456,0.17977449524019926,4,0,0.207688360182638,0,Education,0,19,1,693,20408,132521,12895,1250.0,0.9737294677983347,5,119626,0.224166,0.20240295573048075,2380.5099399509068,2.2692079519607256,0,53.0
2018-01-08,19,21950,538,Employed,Master,0,21398,24,Married,4,Mortgage,393,0.06566610063132984,4,1,0.16974641025433113,0,Home,0,23,5,2337,2902,130597,139000,1829.1666666666667,0.7094818877313893,3,9301,0.227398,0.2064883496229233,1095.862845121108,0.8139569084944553,0,53.0
2018-01-09,54,40553,623,Employed,Bachelor,26,42313,60,Married,2,Mortgage,305,0.0772793192960244,1,0,0.30715007017230594,0,Debt Consolidation,0,25,17,4020,592,22528,17082,3379.4166666666665,0.9642193849808358,3,5446,0.235813,0.2785709777600523,1313.8045481646889,0.4790189277729457,0,51.0
2018-01-10,27,31113,578,Employed,High School,7,18284,120,Married,3,Own,272,0.4222944643717757,2,0,0.19774261395435466,0,Auto,0,26,21,7483,198,107434,14139,2592.75,0.7687049996290379,5,93295,0.284284,0.31597721544697316,503.7111648849614,0.299184713098047,0,50.0
